"x"
-135.139083862305
-351.354705810547
-173.303848266602
-176.16291809082
-274.037078857422
-380.203399658203
-478.629364013672
-450.521057128906
-376.927062988281
-360.075225830078
-372.160858154297
-328.973510742188
-294.820007324219
-277.6494140625
-240.920288085938
-240.721298217773
-228.772109985352
-210.662750244141
-202.536590576172
-176.737670898438
-227.954360961914
-297.683837890625
-273.796295166016
-286.098510742188
-268.454254150391
-265.01318359375
-274.941772460938
-221.320159912109
-240.324462890625
-216.164657592773
-282.631408691406
-313.173370361328
-294.693023681641
-301.585784912109
-323.033813476562
-241.284896850586
-325.902221679688
-301.548675537109
-323.136383056641
-305.255065917969
-300.636413574219
-276.253936767578
-195.300201416016
-231.54753112793
-169.862899780273
-153.407043457031
-197.011871337891
-171.879501342773
-200.491348266602
-207.213500976562
-179.962265014648
-228.831558227539
-139.805679321289
-175.455657958984
-146.864761352539
-129.405715942383
-114.41877746582
-124.677200317383
-122.889511108398
-24.2734756469727
-20.5451354980469
-18.0467643737793
-51.1216049194336
0.852917671203613
-33.8472099304199
-29.2727012634277
-112.995101928711
-49.93994140625
-10.7998161315918
-59.1946334838867
-126.001251220703
-145.849594116211
-197.927795410156
-213.481521606445
-179.073638916016
-218.773406982422
-233.82080078125
-256.161529541016
-204.304214477539
-170.878814697266
-178.66682434082
-209.499694824219
-196.532135009766
-241.635757446289
-240.455032348633
-191.456481933594
-203.978485107422
-124.692123413086
-82.5068588256836
8.43192386627197
6.71632289886475
-5.54050493240356
139.347534179688
201.843368530273
165.697448730469
237.002502441406
297.993621826172
226.604553222656
290.923126220703
239.064254760742
244.599609375
290.671356201172
185.023223876953
209.810943603516
124.283401489258
110.866035461426
131.20166015625
183.411819458008
223.347366333008
228.2587890625
243.924362182617
207.72883605957
273.353149414062
257.338104248047
310.738555908203
297.000061035156
268.457275390625
294.300842285156
325.420776367188
274.593078613281
333.648956298828
271.622344970703
311.997528076172
290.454406738281
294.157989501953
315.575134277344
275.059722900391
284.449310302734
327.466979980469
271.202728271484
221.493728637695
196.430953979492
186.729614257812
141.53434753418
137.41374206543
171.583572387695
181.447540283203
164.879211425781
172.239593505859
172.198348999023
125.947891235352
170.534149169922
151.245040893555
181.408187866211
219.621917724609
188.954116821289
218.275726318359
194.551818847656
240.071701049805
250.755584716797
308.285400390625
303.440979003906
295.923278808594
300.787628173828
239.550277709961
208.721481323242
224.85774230957
216.1875
208.4130859375
218.907608032227
201.881332397461
240.721939086914
186.556671142578
144.749633789062
189.200241088867
186.335922241211
179.690185546875
178.577178955078
130.308074951172
168.479766845703
153.208480834961
137.009246826172
122.094970703125
127.834320068359
147.518112182617
181.825653076172
180.478378295898
179.409713745117
192.269241333008
160.200759887695
176.238830566406
151.361373901367
114.37915802002
114.577949523926
134.462539672852
114.474655151367
172.322174072266
159.347686767578
203.698867797852
213.129821777344
194.318328857422
215.387817382812
231.536743164062
269.876373291016
274.465362548828
239.582977294922
199.964279174805
225.600296020508
251.251937866211
244.240844726562
208.41130065918
200.565078735352
191.49397277832
158.333587646484
145.845138549805
177.025329589844
145.037414550781
159.319046020508
166.241424560547
112.522430419922
128.919525146484
101.544387817383
77.59130859375
68.3138961791992
71.9639205932617
74.8276672363281
113.816162109375
99.4315032958984
128.929931640625
91.6676025390625
131.394744873047
105.836990356445
191.460708618164
163.142440795898
142.871505737305
119.439605712891
91.2819671630859
76.5071868896484
77.9065856933594
74.8444366455078
46.9680290222168
68.9314422607422
74.2984161376953
65.6976852416992
118.43879699707
112.460845947266
119.350975036621
161.391479492188
154.070159912109
116.774757385254
66.5814895629883
34.8782081604004
54.1909790039062
61.9892616271973
55.9699211120605
110.65357208252
82.4692916870117
99.5570755004883
110.66185760498
94.9283142089844
68.4708023071289
113.753242492676
112.761322021484
134.652740478516
160.071334838867
115.170974731445
68.3731689453125
74.9694519042969
73.7627410888672
33.9509544372559
-13.9649524688721
-49.8397026062012
-89.9086074829102
-80.595703125
-54.2551002502441
-68.144172668457
-35.962215423584
-2.8379921913147
-60.0071907043457
-89.4844131469727
-86.6515731811523
-79.4896240234375
-102.762886047363
-48.4539375305176
11.8198070526123
-79.4052886962891
-66.4232788085938
-70.7229843139648
-75.8263397216797
-26.7820911407471
-3.44349026679993
-89.3274536132812
-121.665496826172
-102.274856567383
-80.0453796386719
-85.5999450683594
-80.2279586791992
-48.9282493591309
-1.8932523727417
35.9388046264648
54.9481964111328
44.4714851379395
79.9571533203125
57.4621849060059
18.0356559753418
89.2426071166992
50.0452499389648
70.6701965332031
110.747467041016
153.066802978516
119.653343200684
114.479232788086
52.0499801635742
85.1190872192383
134.956039428711
98.2187881469727
91.4873428344727
81.7288589477539
60.1582298278809
106.732490539551
94.0353775024414
78.9308929443359
144.320983886719
128.453079223633
185.127655029297
153.188766479492
160.9853515625
167.666732788086
159.870483398438
142.432327270508
102.349914550781
106.42374420166
97.8768997192383
96.6609420776367
60.8617401123047
51.3239135742188
68.5734786987305
-10.8683795928955
-25.9857807159424
-41.5944442749023
-83.1351852416992
-60.2163276672363
-17.2511425018311
48.0342445373535
27.1844024658203
0.771573007106781
-41.1667098999023
47.1962471008301
9.17222690582275
14.225790977478
31.9780044555664
37.9295463562012
36.2998962402344
23.6690235137939
27.3098983764648
19.1224365234375
-31.5894031524658
-68.7161560058594
-80.9113998413086
-115.229446411133
-89.2689666748047
-91.1668930053711
-46.5352096557617
-44.0528831481934
-64.1175537109375
-53.3086471557617
-45.802562713623
-36.3909568786621
-34.0935249328613
-2.20835709571838
9.41978359222412
60.8469047546387
90.1735076904297
83.84716796875
58.6054801940918
40.9611015319824
39.109432220459
61.914176940918
22.1587696075439
34.6049423217773
105.443496704102
124.733795166016
86.4328842163086
132.466384887695
161.382263183594
171.705505371094
165.71012878418
158.145370483398
116.880317687988
157.351547241211
201.902542114258
227.474761962891
237.569107055664
