HourDK,GrossConsumptionMWh,Trend,Seasonal24,Seasonal168,Seasonal8760,Remainder,Null_Remainder
2022-05-09 08:00:00,4383.810059,4101.47882497801,28.1560819312367,1016.31521613851,-702.997185807769,-59.1428782399316,0
2022-05-09 09:00:00,4433.155883,4101.44092877068,1006.88027843104,379.410552430033,-995.360936062644,-59.2149405690493,0
2022-05-09 10:00:00,4496.743286,4101.40303256335,808.024418733077,447.113032654397,-777.402937903286,-82.3942600475925,0
2022-05-09 11:00:00,4483.86377,4101.36513635602,769.885136542284,395.606188378631,-702.507422575078,-80.4852687018292,0
2022-05-09 12:00:00,4431.404175,4101.32724014869,51.5397991195319,615.418375424928,-250.698304555213,-86.1829351378906,0
2022-05-09 13:00:00,4439.820557,4101.28934394136,-218.706319131511,575.627147645479,119.200172741292,-137.589788196628,0
2022-05-09 14:00:00,4361.339112,4101.25144773403,-426.275935859044,492.658392651199,339.489821400529,-145.784613926643,0
2022-05-09 15:00:00,4227.511353,4101.2135515267,-256.232984266379,202.875002059071,274.375807899638,-94.7200242189879,0
2022-05-09 16:00:00,4191.967774,4101.17565531936,123.210218292671,-77.2235399847862,99.3474284092611,-54.5419880365262,0
2022-05-09 17:00:00,4396.856689,4101.13775911203,-292.115752142183,104.907998954212,506.85833126535,-23.9316481893698,0
2022-05-09 18:00:00,4315.821045,4101.0998629047,166.655927252997,-353.963530016878,399.134234292253,2.89455056657971,0
2022-05-09 19:00:00,4138.459717,4101.06196669737,-6.5697483047338,-532.634846532051,547.535100372531,29.0672447670058,0
2022-05-09 20:00:00,3969.503662,4101.02407049004,-351.851495887466,-647.231536705002,803.311105498463,64.2515186038181,0
2022-05-09 21:00:00,4029.009522,4100.98617428271,-1246.04111017223,-404.813069809874,1424.25609625936,154.621431440152,0
2022-05-09 22:00:00,3715.090088,4100.94827807538,-1830.77989421155,-322.843728552068,1669.01179684877,98.7536358394846,0
2022-05-09 23:00:00,3466.696778,4100.91038186805,-2350.93915214251,-264.236700969034,1880.1058765755,100.856372668217,0
2022-05-10 00:00:00,3310.349975,4100.87248566072,1711.06397579989,-400.598967107965,-2228.34781148618,127.360292133466,0
2022-05-10 01:00:00,3181.301392,4100.83458945339,705.961154654042,69.8284151075359,-1810.54418323163,115.221416016702,0
2022-05-10 02:00:00,3121.718506,4100.79669324606,422.28939061599,160.65641465615,-1699.53103728451,137.507044766384,0
2022-05-10 03:00:00,3087.35022,4100.75879703872,136.649194971608,275.734935608281,-1535.11442174476,109.321714126125,0
2022-05-10 04:00:00,3137.552735,4100.7209008314,279.236572292689,212.927581166936,-1547.21004493199,91.8777256409503,0
2022-05-10 05:00:00,3293.579223,4100.68300462406,265.307436237507,290.349526430482,-1481.74562655633,118.984882264257,0
2022-05-10 06:00:00,3899.406372,4100.64510841673,276.071817839367,548.732340030179,-1205.27257944723,179.229685160914,0
2022-05-10 07:00:00,4326.74707,4100.6072122094,226.837160258208,876.628499305997,-930.560079555667,53.2342777820131,0
2022-05-10 08:00:00,4544.085571,4100.56931600207,22.1097200422514,1035.6587580319,-649.480341221006,35.2281181446961,0
2022-05-10 09:00:00,4548.819214,4100.53141979474,1001.2029148523,406.987297469813,-1025.24252637926,65.3401082623177,0
2022-05-10 10:00:00,4629.364502,4100.49352358741,804.764295287363,449.992252596176,-819.282803588562,93.397234117464,0
2022-05-10 11:00:00,4780.816773,4100.45562738008,769.318157739085,373.535741102451,-630.397679720119,167.904926498489,0
2022-05-10 12:00:00,4623.151246,4100.41773117275,51.4977839791231,588.671509278535,-223.048934607321,105.613156176912,0
2022-05-10 13:00:00,4681.025513,4100.37983496542,-216.606288859989,540.942337427935,134.619967843322,121.689661623299,0
2022-05-10 14:00:00,4838.823242,4100.34193875809,-423.200258056387,455.94124198234,419.656756287054,286.083563028992,0
2022-05-10 15:00:00,4616.839844,4100.30404255076,-252.149088067787,167.560104452225,406.553338344903,194.57144671993,0
2022-05-10 16:00:00,4493.970947,4100.26614634342,127.226126790401,-106.878271161387,269.268149809401,104.088795218167,0
2022-05-10 17:00:00,4684.500733,4100.22825013609,-288.244909422547,70.0687941818698,710.334052843109,92.1145452615137,0
2022-05-10 18:00:00,4564.375122,4100.19035392876,169.865833994573,-382.788356457013,598.880423128758,78.2268674046627,0
2022-05-10 19:00:00,4313.276123,4100.15245772143,-4.13025711875146,-543.354460936858,729.974351158322,30.6340321759562,0
2022-05-10 20:00:00,4067.993774,4100.1145615141,-350.637141864956,-640.580582104859,945.779819801719,13.3171166538405,0
2022-05-10 21:00:00,3935.043701,4100.07666530677,-1245.74839200593,-399.207443540611,1480.40568532255,-0.482814082744881,0
2022-05-10 22:00:00,3724.16272,4100.03876909944,-1828.86498987972,-317.734563076677,1787.84407626542,-17.120572408412,0
2022-05-10 23:00:00,3456.585328,4100.00087289211,-2349.56324760954,-251.016363229943,1966.13726275993,-8.97319681256613,0
2022-05-11 00:00:00,3261.822021,4099.96297668478,1711.15274772038,-383.27711696817,-2078.22406470052,-87.7925217364955,0
2022-05-11 01:00:00,3135.421997,4099.92508047745,707.049327447299,96.0957017531113,-1672.97601427779,-94.6720984001286,0
2022-05-11 02:00:00,3058.470947,4099.88718427012,423.146740689379,183.265350259355,-1545.73642610882,-102.091902109994,0
2022-05-11 03:00:00,3033.488037,4099.84928806279,136.914057964122,300.831266137977,-1396.87234941702,-107.234225747895,0
2022-05-11 04:00:00,3074.445557,4099.81139185545,278.457681773721,235.997515487759,-1443.29214037189,-96.5288917450926,0
2022-05-11 05:00:00,3223.834961,4099.77349564812,263.258741950198,314.861838175981,-1331.26132507863,-122.79778969568,0
2022-05-11 06:00:00,3741.52417,4099.73559944079,271.661232556639,561.902524498642,-1124.46662916629,-67.3085573298677,0
2022-05-11 07:00:00,4253.059815,4099.69770323346,219.876087614822,879.425354982974,-890.682165455923,-55.2571653754067,0
2022-05-11 08:00:00,4487.041626,4099.65980702613,16.0483037205768,1044.94195361555,-665.830960105188,-7.77747825709048,0
2022-05-11 09:00:00,4546.644531,4099.6219108188,995.500245804077,407.613363525679,-948.28704912623,-7.80394002227467,0
2022-05-11 10:00:00,4619.978393,4099.58401461147,801.461605601363,454.001920230299,-730.299385008957,-4.76976243414265,0
2022-05-11 11:00:00,4640.149048,4099.54611840414,768.691351924798,370.514297224079,-586.720756514766,-11.8819630381322,0
