valid_time,time,step,t2m
2020-01-13 18:00:00,2020-01-01,12 days 18:00:00,4.152978
2020-01-14 00:00:00,2020-01-01,13 days 00:00:00,3.971512
2020-01-14 06:00:00,2020-01-01,13 days 06:00:00,3.6688862
2020-01-14 12:00:00,2020-01-01,13 days 12:00:00,4.6115546
2020-01-14 18:00:00,2020-01-01,13 days 18:00:00,4.0798507
2020-01-15 00:00:00,2020-01-01,14 days 00:00:00,3.9064565
2020-01-15 06:00:00,2020-01-01,14 days 06:00:00,3.6708899
2020-01-15 12:00:00,2020-01-01,14 days 12:00:00,4.6866875
2020-01-15 18:00:00,2020-01-01,14 days 18:00:00,3.9529963
2020-01-16 00:00:00,2020-01-01,15 days 00:00:00,3.6575184
2020-01-16 06:00:00,2020-01-01,15 days 06:00:00,3.520045
2020-01-16 12:00:00,2020-01-01,15 days 12:00:00,4.5029964
2020-01-16 18:00:00,2020-01-01,15 days 18:00:00,3.7017083
2020-01-17 00:00:00,2020-01-01,16 days 00:00:00,3.2320933
2020-01-17 06:00:00,2020-01-01,16 days 06:00:00,3.0463586
2020-01-17 12:00:00,2020-01-01,16 days 12:00:00,4.0479136
2020-01-17 18:00:00,2020-01-01,16 days 18:00:00,3.3764715
2020-01-18 00:00:00,2020-01-01,17 days 00:00:00,2.949788
2020-01-18 06:00:00,2020-01-01,17 days 06:00:00,2.7596915
2020-01-18 12:00:00,2020-01-01,17 days 12:00:00,3.941834
2020-01-18 18:00:00,2020-01-01,17 days 18:00:00,3.314677
2020-01-19 00:00:00,2020-01-01,18 days 00:00:00,2.969074
2020-01-19 06:00:00,2020-01-01,18 days 06:00:00,2.8066661
2020-01-19 12:00:00,2020-01-01,18 days 12:00:00,4.0909276
2020-01-19 18:00:00,2020-01-01,18 days 18:00:00,3.281788
2020-01-20 00:00:00,2020-01-01,19 days 00:00:00,2.916667
2020-01-20 06:00:00,2020-01-01,19 days 06:00:00,2.7347882
2020-01-20 12:00:00,2020-01-01,19 days 12:00:00,3.8515608
2020-01-20 18:00:00,2020-01-01,19 days 18:00:00,3.0665848
2020-01-21 00:00:00,2020-01-01,20 days 00:00:00,2.880731
2020-01-21 06:00:00,2020-01-01,20 days 06:00:00,2.665436
2020-01-21 12:00:00,2020-01-01,20 days 12:00:00,3.650205
2020-01-21 18:00:00,2020-01-01,20 days 18:00:00,2.7249236
2020-01-22 00:00:00,2020-01-01,21 days 00:00:00,2.1426573
2020-01-22 06:00:00,2020-01-01,21 days 06:00:00,1.8703871
2020-01-22 12:00:00,2020-01-01,21 days 12:00:00,3.128231
2020-01-22 18:00:00,2020-01-01,21 days 18:00:00,2.3356476
2020-01-23 00:00:00,2020-01-01,22 days 00:00:00,2.137413
2020-01-23 06:00:00,2020-01-01,22 days 06:00:00,1.8922126
2020-01-23 12:00:00,2020-01-01,22 days 12:00:00,3.0878255
2020-01-23 18:00:00,2020-01-01,22 days 18:00:00,2.2996573
2020-01-24 00:00:00,2020-01-01,23 days 00:00:00,2.016405
2020-01-24 06:00:00,2020-01-01,23 days 06:00:00,1.9031767
2020-01-24 12:00:00,2020-01-01,23 days 12:00:00,3.021364
2020-01-24 18:00:00,2020-01-01,23 days 18:00:00,2.1963181
2020-01-25 00:00:00,2020-01-01,24 days 00:00:00,1.7205203
2020-01-25 06:00:00,2020-01-01,24 days 06:00:00,1.51121
2020-01-25 12:00:00,2020-01-01,24 days 12:00:00,2.6538367
2020-01-25 18:00:00,2020-01-01,24 days 18:00:00,1.8374141
2020-01-26 00:00:00,2020-01-01,25 days 00:00:00,1.3901696
2020-01-26 06:00:00,2020-01-01,25 days 06:00:00,1.2290618
2020-01-26 12:00:00,2020-01-01,25 days 12:00:00,2.616043
2020-01-26 18:00:00,2020-01-01,25 days 18:00:00,2.0453997
2020-01-27 00:00:00,2020-01-01,26 days 00:00:00,1.9166838
2020-01-27 06:00:00,2020-01-01,26 days 06:00:00,1.8620831
2020-01-27 12:00:00,2020-01-01,26 days 12:00:00,3.0157194
2020-01-27 18:00:00,2020-01-01,26 days 18:00:00,2.2594342
2020-01-28 00:00:00,2020-01-01,27 days 00:00:00,1.6994221
2020-01-28 06:00:00,2020-01-01,27 days 06:00:00,1.4827938
2020-01-28 12:00:00,2020-01-01,27 days 12:00:00,2.8860598
2020-01-28 18:00:00,2020-01-01,27 days 18:00:00,2.2146974
2020-01-29 00:00:00,2020-01-01,28 days 00:00:00,1.749957
2020-01-29 06:00:00,2020-01-01,28 days 06:00:00,1.5612766
2020-01-29 12:00:00,2020-01-01,28 days 12:00:00,2.8960764
2020-01-29 18:00:00,2020-01-01,28 days 18:00:00,2.116624
2020-01-30 00:00:00,2020-01-01,29 days 00:00:00,1.6279517
2020-01-30 06:00:00,2020-01-01,29 days 06:00:00,1.3055689
2020-01-30 12:00:00,2020-01-01,29 days 12:00:00,2.6905112
2020-01-30 18:00:00,2020-01-01,29 days 18:00:00,1.9560816
2020-01-31 00:00:00,2020-01-01,30 days 00:00:00,1.6443572
2020-01-31 06:00:00,2020-01-01,30 days 06:00:00,1.3853116
2020-01-31 12:00:00,2020-01-01,30 days 12:00:00,2.5286674
2020-01-31 18:00:00,2020-01-01,30 days 18:00:00,1.6545726
2020-02-01 00:00:00,2020-01-01,31 days 00:00:00,1.2782224
2020-02-01 06:00:00,2020-01-01,31 days 06:00:00,1.1984117
2020-02-01 12:00:00,2020-01-01,31 days 12:00:00,2.9734674
2020-02-01 18:00:00,2020-01-01,31 days 18:00:00,2.260611
2020-02-02 00:00:00,2020-01-01,32 days 00:00:00,2.0278416
2020-02-02 06:00:00,2020-01-01,32 days 06:00:00,2.0849838
2020-02-02 12:00:00,2020-01-01,32 days 12:00:00,3.4246695
2020-02-02 18:00:00,2020-01-01,32 days 18:00:00,2.707776
2020-02-03 00:00:00,2020-01-01,33 days 00:00:00,2.4973385
2020-02-03 06:00:00,2020-01-01,33 days 06:00:00,2.3935876
2020-02-03 12:00:00,2020-01-01,33 days 12:00:00,3.6854463
2020-02-03 18:00:00,2020-01-01,33 days 18:00:00,2.7423348
2020-02-04 00:00:00,2020-01-01,34 days 00:00:00,2.2975006
2020-02-04 06:00:00,2020-01-01,34 days 06:00:00,2.0352376
2020-02-04 12:00:00,2020-01-01,34 days 12:00:00,3.582992
2020-02-04 18:00:00,2020-01-01,34 days 18:00:00,2.624411
2020-02-05 00:00:00,2020-01-01,35 days 00:00:00,2.147022
2020-02-05 06:00:00,2020-01-01,35 days 06:00:00,1.7601554
2020-02-05 12:00:00,2020-01-01,35 days 12:00:00,3.2805657
2020-02-05 18:00:00,2020-01-01,35 days 18:00:00,2.3621485
2020-02-06 00:00:00,2020-01-01,36 days 00:00:00,1.9950429
2020-02-06 06:00:00,2020-01-01,36 days 06:00:00,1.7722456
2020-02-06 12:00:00,2020-01-01,36 days 12:00:00,3.0307307
2020-02-06 18:00:00,2020-01-01,36 days 18:00:00,2.2361286
2020-02-07 00:00:00,2020-01-01,37 days 00:00:00,1.8371379
2020-02-07 06:00:00,2020-01-01,37 days 06:00:00,1.5072182
2020-02-07 12:00:00,2020-01-01,37 days 12:00:00,3.1420927
2020-02-07 18:00:00,2020-01-01,37 days 18:00:00,2.215669
2020-02-08 00:00:00,2020-01-01,38 days 00:00:00,1.7196836
2020-02-08 06:00:00,2020-01-01,38 days 06:00:00,1.4499817
2020-02-08 12:00:00,2020-01-01,38 days 12:00:00,3.052389
2020-02-08 18:00:00,2020-01-01,38 days 18:00:00,2.0683339
2020-02-09 00:00:00,2020-01-01,39 days 00:00:00,1.4628217
2020-02-09 06:00:00,2020-01-01,39 days 06:00:00,1.0474633
2020-02-09 12:00:00,2020-01-01,39 days 12:00:00,2.8844059
2020-02-09 18:00:00,2020-01-01,39 days 18:00:00,1.9430716
2020-02-10 00:00:00,2020-01-01,40 days 00:00:00,1.3917531
2020-02-10 06:00:00,2020-01-01,40 days 06:00:00,1.0986816
2020-02-10 12:00:00,2020-01-01,40 days 12:00:00,3.0230026
2020-02-10 18:00:00,2020-01-01,40 days 18:00:00,2.090722
2020-02-11 00:00:00,2020-01-01,41 days 00:00:00,1.35246
2020-02-11 06:00:00,2020-01-01,41 days 06:00:00,0.9529152
2020-02-11 12:00:00,2020-01-01,41 days 12:00:00,2.978239
2020-02-11 18:00:00,2020-01-01,41 days 18:00:00,1.9730943
2020-02-12 00:00:00,2020-01-01,42 days 00:00:00,1.2727892
2020-02-12 06:00:00,2020-01-01,42 days 06:00:00,0.8852705
2020-02-12 12:00:00,2020-01-01,42 days 12:00:00,2.908529
2020-02-12 18:00:00,2020-01-01,42 days 18:00:00,2.052174
2020-02-13 00:00:00,2020-01-01,43 days 00:00:00,1.4760153
2020-02-13 06:00:00,2020-01-01,43 days 06:00:00,1.0881172
2020-02-13 12:00:00,2020-01-01,43 days 12:00:00,3.1619523
2020-02-13 18:00:00,2020-01-01,43 days 18:00:00,2.2428446
2020-02-14 00:00:00,2020-01-01,44 days 00:00:00,1.7242168
2020-02-14 06:00:00,2020-01-01,44 days 06:00:00,1.3790343
2020-02-14 12:00:00,2020-01-01,44 days 12:00:00,3.2114239
2020-02-14 18:00:00,2020-01-01,44 days 18:00:00,2.2107549
2020-02-15 00:00:00,2020-01-01,45 days 00:00:00,1.4755734
2020-02-15 06:00:00,2020-01-01,45 days 06:00:00,1.1312102
2020-02-15 12:00:00,2020-01-01,45 days 12:00:00,3.139411
2020-02-15 18:00:00,2020-01-01,45 days 18:00:00,2.18095
2020-02-16 00:00:00,2020-01-01,46 days 00:00:00,1.6002417
2020-02-16 06:00:00,2020-01-01,46 days 06:00:00,1.2500436
2020-02-16 12:00:00,2020-01-01,46 days 12:00:00,3.2355928
2020-02-16 18:00:00,2020-01-01,46 days 18:00:00,2.210488
2020-02-17 00:00:00,2020-01-01,47 days 00:00:00,1.5173517
2020-02-17 06:00:00,2020-01-01,47 days 06:00:00,0.9776068
2020-02-17 12:00:00,2020-01-01,47 days 12:00:00,2.8975508
2020-02-17 18:00:00,2020-01-01,47 days 18:00:00,2.0551715
2020-02-18 00:00:00,2020-01-01,48 days 00:00:00,1.4043632
2020-02-18 06:00:00,2020-01-01,48 days 06:00:00,1.0316111
2020-02-18 12:00:00,2020-01-01,48 days 12:00:00,2.9961739
2020-02-18 18:00:00,2020-01-01,48 days 18:00:00,2.0386238
2020-02-19 00:00:00,2020-01-01,49 days 00:00:00,1.5736861
2020-02-19 06:00:00,2020-01-01,49 days 06:00:00,1.2098638
2020-02-19 12:00:00,2020-01-01,49 days 12:00:00,2.956113
2020-02-19 18:00:00,2020-01-01,49 days 18:00:00,1.8375859
2020-02-20 00:00:00,2020-01-01,50 days 00:00:00,1.3265668
2020-02-20 06:00:00,2020-01-01,50 days 06:00:00,1.1379455
2020-02-20 12:00:00,2020-01-01,50 days 12:00:00,3.354651
2020-02-20 18:00:00,2020-01-01,50 days 18:00:00,2.2725973
2020-02-21 00:00:00,2020-01-01,51 days 00:00:00,1.6519328
2020-02-21 06:00:00,2020-01-01,51 days 06:00:00,1.3845803
2020-02-21 12:00:00,2020-01-01,51 days 12:00:00,3.5455437
2020-02-21 18:00:00,2020-01-01,51 days 18:00:00,2.6554184
2020-02-22 00:00:00,2020-01-01,52 days 00:00:00,2.0389507
2020-02-22 06:00:00,2020-01-01,52 days 06:00:00,1.702921
2020-02-22 12:00:00,2020-01-01,52 days 12:00:00,3.7156415
2020-02-22 18:00:00,2020-01-01,52 days 18:00:00,2.7691731
2020-02-23 00:00:00,2020-01-01,53 days 00:00:00,2.312726
2020-02-23 06:00:00,2020-01-01,53 days 06:00:00,1.9752437
2020-02-23 12:00:00,2020-01-01,53 days 12:00:00,3.7873864
2020-02-23 18:00:00,2020-01-01,53 days 18:00:00,2.709013
2020-02-24 00:00:00,2020-01-01,54 days 00:00:00,1.9809773
2020-02-24 06:00:00,2020-01-01,54 days 06:00:00,1.6670117
2020-02-24 12:00:00,2020-01-01,54 days 12:00:00,3.9524062
2020-02-24 18:00:00,2020-01-01,54 days 18:00:00,2.8053102
2020-02-25 00:00:00,2020-01-01,55 days 00:00:00,2.1160324
2020-02-25 06:00:00,2020-01-01,55 days 06:00:00,1.8789442
2020-02-25 12:00:00,2020-01-01,55 days 12:00:00,4.181359
2020-02-25 18:00:00,2020-01-01,55 days 18:00:00,3.1482759
2020-02-26 00:00:00,2020-01-01,56 days 00:00:00,2.5582695
2020-02-26 06:00:00,2020-01-01,56 days 06:00:00,2.281289
2020-02-26 12:00:00,2020-01-01,56 days 12:00:00,4.4906845
2020-02-26 18:00:00,2020-01-01,56 days 18:00:00,3.4418063
2020-02-27 00:00:00,2020-01-01,57 days 00:00:00,2.7841825
2020-02-27 06:00:00,2020-01-01,57 days 06:00:00,2.2528038
2020-02-27 12:00:00,2020-01-01,57 days 12:00:00,4.423167
2020-02-27 18:00:00,2020-01-01,57 days 18:00:00,3.0716057
2020-02-28 00:00:00,2020-01-01,58 days 00:00:00,2.2750435
2020-02-28 06:00:00,2020-01-01,58 days 06:00:00,1.9187307
2020-02-28 12:00:00,2020-01-01,58 days 12:00:00,4.2310843
2020-02-28 18:00:00,2020-01-01,58 days 18:00:00,3.046798
2020-02-29 00:00:00,2020-01-01,59 days 00:00:00,1.9943755
2020-02-29 06:00:00,2020-01-01,59 days 06:00:00,1.3601329
2020-02-29 12:00:00,2020-01-01,59 days 12:00:00,3.6728084
2020-02-29 18:00:00,2020-01-01,59 days 18:00:00,2.528575
2020-03-01 00:00:00,2020-01-01,60 days 00:00:00,1.6370798
2020-03-01 06:00:00,2020-01-01,60 days 06:00:00,1.2471414
2020-03-01 12:00:00,2020-01-01,60 days 12:00:00,3.8865824
2020-03-01 18:00:00,2020-01-01,60 days 18:00:00,2.7519495
2020-03-02 00:00:00,2020-01-01,61 days 00:00:00,1.9350258
2020-03-02 06:00:00,2020-01-01,61 days 06:00:00,1.5287975
2020-03-02 12:00:00,2020-01-01,61 days 12:00:00,3.9731965
2020-03-02 18:00:00,2020-01-01,61 days 18:00:00,2.7785015
2020-03-03 00:00:00,2020-01-01,62 days 00:00:00,1.9220129
2020-03-03 06:00:00,2020-01-01,62 days 06:00:00,1.5086693
2020-03-03 12:00:00,2020-01-01,62 days 12:00:00,3.9810827
2020-03-03 18:00:00,2020-01-01,62 days 18:00:00,2.9345844
2020-03-04 00:00:00,2020-01-01,63 days 00:00:00,2.042789
2020-03-04 06:00:00,2020-01-01,63 days 06:00:00,1.5562904
2020-03-04 12:00:00,2020-01-01,63 days 12:00:00,4.082928
2020-03-04 18:00:00,2020-01-01,63 days 18:00:00,2.7605617
2020-03-05 00:00:00,2020-01-01,64 days 00:00:00,1.7919351
2020-03-05 06:00:00,2020-01-01,64 days 06:00:00,1.4272865
2020-03-05 12:00:00,2020-01-01,64 days 12:00:00,3.920739
2020-03-05 18:00:00,2020-01-01,64 days 18:00:00,2.7460866
2020-03-06 00:00:00,2020-01-01,65 days 00:00:00,1.7689433
2020-03-06 06:00:00,2020-01-01,65 days 06:00:00,1.3935477
2020-03-06 12:00:00,2020-01-01,65 days 12:00:00,4.0654035
2020-03-06 18:00:00,2020-01-01,65 days 18:00:00,2.8861923
2020-03-07 00:00:00,2020-01-01,66 days 00:00:00,1.8855623
2020-03-07 06:00:00,2020-01-01,66 days 06:00:00,1.3594872
2020-03-07 12:00:00,2020-01-01,66 days 12:00:00,3.869954
2020-03-07 18:00:00,2020-01-01,66 days 18:00:00,2.583072
2020-03-08 00:00:00,2020-01-01,67 days 00:00:00,1.4890469
2020-03-08 06:00:00,2020-01-01,67 days 06:00:00,0.960897
2020-03-08 12:00:00,2020-01-01,67 days 12:00:00,3.8908095
2020-03-08 18:00:00,2020-01-01,67 days 18:00:00,2.6577644
2020-03-09 00:00:00,2020-01-01,68 days 00:00:00,1.7534068
2020-03-09 06:00:00,2020-01-01,68 days 06:00:00,1.3062505
2020-03-09 12:00:00,2020-01-01,68 days 12:00:00,4.19155
2020-03-09 18:00:00,2020-01-01,68 days 18:00:00,2.9115589
2020-03-10 00:00:00,2020-01-01,69 days 00:00:00,1.7443224
2020-03-10 06:00:00,2020-01-01,69 days 06:00:00,1.1684037
2020-03-10 12:00:00,2020-01-01,69 days 12:00:00,4.089701
2020-03-10 18:00:00,2020-01-01,69 days 18:00:00,2.8371942
2020-03-11 00:00:00,2020-01-01,70 days 00:00:00,1.7657586
2020-03-11 06:00:00,2020-01-01,70 days 06:00:00,1.2022669
2020-03-11 12:00:00,2020-01-01,70 days 12:00:00,4.1419053
2020-03-11 18:00:00,2020-01-01,70 days 18:00:00,2.9452438
2020-03-12 00:00:00,2020-01-01,71 days 00:00:00,1.944356
2020-03-12 06:00:00,2020-01-01,71 days 06:00:00,1.5387139
2020-03-12 12:00:00,2020-01-01,71 days 12:00:00,4.41694
2020-03-12 18:00:00,2020-01-01,71 days 18:00:00,3.2135122
2020-03-13 00:00:00,2020-01-01,72 days 00:00:00,2.183156
2020-03-13 06:00:00,2020-01-01,72 days 06:00:00,1.6537524
2020-03-13 12:00:00,2020-01-01,72 days 12:00:00,4.589779
2020-03-13 18:00:00,2020-01-01,72 days 18:00:00,3.3311803
2020-03-14 00:00:00,2020-01-01,73 days 00:00:00,2.251895
2020-03-14 06:00:00,2020-01-01,73 days 06:00:00,1.7105595
2020-03-14 12:00:00,2020-01-01,73 days 12:00:00,4.822425
2020-03-14 18:00:00,2020-01-01,73 days 18:00:00,3.3995173
2020-03-15 00:00:00,2020-01-01,74 days 00:00:00,2.2938912
2020-03-15 06:00:00,2020-01-01,74 days 06:00:00,1.8361207
2020-03-15 12:00:00,2020-01-01,74 days 12:00:00,5.0676284
2020-03-15 18:00:00,2020-01-01,74 days 18:00:00,3.7415848
2020-03-16 00:00:00,2020-01-01,75 days 00:00:00,2.5898452
2020-03-16 06:00:00,2020-01-01,75 days 06:00:00,2.1198144
2020-03-16 12:00:00,2020-01-01,75 days 12:00:00,5.371727
2020-03-16 18:00:00,2020-01-01,75 days 18:00:00,4.136865
2020-03-17 00:00:00,2020-01-01,76 days 00:00:00,2.994704
2020-03-17 06:00:00,2020-01-01,76 days 06:00:00,2.5152476
2020-03-17 12:00:00,2020-01-01,76 days 12:00:00,5.546223
2020-03-17 18:00:00,2020-01-01,76 days 18:00:00,4.19888
2020-03-18 00:00:00,2020-01-01,77 days 00:00:00,3.0045626
2020-03-18 06:00:00,2020-01-01,77 days 06:00:00,2.4383614
2020-03-18 12:00:00,2020-01-01,77 days 12:00:00,5.8031363
2020-03-18 18:00:00,2020-01-01,77 days 18:00:00,4.43131
2020-03-19 00:00:00,2020-01-01,78 days 00:00:00,3.115752
2020-03-19 06:00:00,2020-01-01,78 days 06:00:00,2.6122158
2020-03-19 12:00:00,2020-01-01,78 days 12:00:00,5.9614773
2020-03-19 18:00:00,2020-01-01,78 days 18:00:00,4.5758333
2020-03-20 00:00:00,2020-01-01,79 days 00:00:00,3.2935157
2020-03-20 06:00:00,2020-01-01,79 days 06:00:00,2.8352349
2020-03-20 12:00:00,2020-01-01,79 days 12:00:00,5.936267
2020-03-20 18:00:00,2020-01-01,79 days 18:00:00,4.512112
2020-03-21 00:00:00,2020-01-01,80 days 00:00:00,3.2817261
2020-03-21 06:00:00,2020-01-01,80 days 06:00:00,2.781561
2020-03-21 12:00:00,2020-01-01,80 days 12:00:00,5.770826
2020-03-21 18:00:00,2020-01-01,80 days 18:00:00,4.476237
2020-03-22 00:00:00,2020-01-01,81 days 00:00:00,3.2645357
2020-03-22 06:00:00,2020-01-01,81 days 06:00:00,2.8835166
2020-03-22 12:00:00,2020-01-01,81 days 12:00:00,6.053338
2020-03-22 18:00:00,2020-01-01,81 days 18:00:00,4.6474977
2020-03-23 00:00:00,2020-01-01,82 days 00:00:00,3.4546213
2020-03-23 06:00:00,2020-01-01,82 days 06:00:00,3.0834005
2020-03-23 12:00:00,2020-01-01,82 days 12:00:00,5.9938216
2020-03-23 18:00:00,2020-01-01,82 days 18:00:00,4.63757
2020-03-24 00:00:00,2020-01-01,83 days 00:00:00,3.3994615
2020-03-24 06:00:00,2020-01-01,83 days 06:00:00,2.9414105
2020-03-24 12:00:00,2020-01-01,83 days 12:00:00,5.993399
2020-03-24 18:00:00,2020-01-01,83 days 18:00:00,4.58502
2020-03-25 00:00:00,2020-01-01,84 days 00:00:00,3.218591
2020-03-25 06:00:00,2020-01-01,84 days 06:00:00,2.7482169
2020-03-25 12:00:00,2020-01-01,84 days 12:00:00,5.8955398
2020-03-25 18:00:00,2020-01-01,84 days 18:00:00,4.629943
2020-03-26 00:00:00,2020-01-01,85 days 00:00:00,3.2468193
2020-03-26 06:00:00,2020-01-01,85 days 06:00:00,2.9173894
2020-03-26 12:00:00,2020-01-01,85 days 12:00:00,6.2426257
2020-03-26 18:00:00,2020-01-01,85 days 18:00:00,4.993954
2020-03-27 00:00:00,2020-01-01,86 days 00:00:00,3.598289
2020-03-27 06:00:00,2020-01-01,86 days 06:00:00,3.283848
2020-03-27 12:00:00,2020-01-01,86 days 12:00:00,6.4701734
2020-03-27 18:00:00,2020-01-01,86 days 18:00:00,4.963938
2020-03-28 00:00:00,2020-01-01,87 days 00:00:00,3.636721
2020-03-28 06:00:00,2020-01-01,87 days 06:00:00,3.3870614
2020-03-28 12:00:00,2020-01-01,87 days 12:00:00,6.6604924
2020-03-28 18:00:00,2020-01-01,87 days 18:00:00,5.109642
2020-03-29 00:00:00,2020-01-01,88 days 00:00:00,3.6267989
2020-03-29 06:00:00,2020-01-01,88 days 06:00:00,3.2553706
2020-03-29 12:00:00,2020-01-01,88 days 12:00:00,6.4893937
2020-03-29 18:00:00,2020-01-01,88 days 18:00:00,5.0927973
2020-03-30 00:00:00,2020-01-01,89 days 00:00:00,3.6525168
2020-03-30 06:00:00,2020-01-01,89 days 06:00:00,3.3801908
2020-03-30 12:00:00,2020-01-01,89 days 12:00:00,6.5800896
2020-03-30 18:00:00,2020-01-01,89 days 18:00:00,5.3145075
2020-03-31 00:00:00,2020-01-01,90 days 00:00:00,3.9005651
2020-03-31 06:00:00,2020-01-01,90 days 06:00:00,3.6417813
2020-03-31 12:00:00,2020-01-01,90 days 12:00:00,6.7803288
2020-03-31 18:00:00,2020-01-01,90 days 18:00:00,5.335447
2020-04-01 00:00:00,2020-01-01,91 days 00:00:00,3.7375877
2020-04-01 06:00:00,2020-01-01,91 days 06:00:00,3.4361312
2020-04-01 12:00:00,2020-01-01,91 days 12:00:00,6.8717914
2020-04-01 18:00:00,2020-01-01,91 days 18:00:00,5.6705136
2020-04-02 00:00:00,2020-01-01,92 days 00:00:00,4.321734
2020-04-02 06:00:00,2020-01-01,92 days 06:00:00,4.1175847
2020-04-02 12:00:00,2020-01-01,92 days 12:00:00,7.2747974
2020-04-02 18:00:00,2020-01-01,92 days 18:00:00,5.888129
2020-04-03 00:00:00,2020-01-01,93 days 00:00:00,4.297808
2020-04-03 06:00:00,2020-01-01,93 days 06:00:00,3.9973385
2020-04-03 12:00:00,2020-01-01,93 days 12:00:00,7.1905847
2020-04-03 18:00:00,2020-01-01,93 days 18:00:00,5.8706613
2020-04-04 00:00:00,2020-01-01,94 days 00:00:00,4.337236
2020-04-04 06:00:00,2020-01-01,94 days 06:00:00,4.0872145
2020-04-04 12:00:00,2020-01-01,94 days 12:00:00,7.344031
2020-04-04 18:00:00,2020-01-01,94 days 18:00:00,6.0673766
2020-04-05 00:00:00,2020-01-01,95 days 00:00:00,4.4490113
2020-04-05 06:00:00,2020-01-01,95 days 06:00:00,4.0690084
2020-04-05 12:00:00,2020-01-01,95 days 12:00:00,7.270216
2020-04-05 18:00:00,2020-01-01,95 days 18:00:00,5.9824367
2020-04-06 00:00:00,2020-01-01,96 days 00:00:00,4.291596
2020-04-06 06:00:00,2020-01-01,96 days 06:00:00,4.2328377
2020-04-06 12:00:00,2020-01-01,96 days 12:00:00,7.3833556
2020-04-06 18:00:00,2020-01-01,96 days 18:00:00,6.1137857
2020-04-07 00:00:00,2020-01-01,97 days 00:00:00,4.658841
2020-04-07 06:00:00,2020-01-01,97 days 06:00:00,4.5098867
2020-04-07 12:00:00,2020-01-01,97 days 12:00:00,7.3405166
2020-04-07 18:00:00,2020-01-01,97 days 18:00:00,6.2280793
